No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"2461","CYPH","Cypherpunk Technologies Inc.","61.18M","1.080","-1.82%","-"
"2462","DWSN","Dawson Geophysical Company","61.16M","1.970","2.60%","64.31M"
"2463","ELTK","Eltek Ltd.","61.11M","9.10","-1.73%","49.31M"
"2464","LPCN","Lipocine Inc.","61.07M","11.00","-2.31%","4.32M"
"2465","LINK","Interlink Electronics, Inc.","60.98M","3.872","2.43%","12.02M"
"2466","HLP","Hongli Group Inc.","60.95M","0.830","3.75%","16.73M"
"2467","PMVP","PMV Pharmaceuticals, Inc.","60.93M","1.145","0.44%","-"
"2468","KXIN","Kaixin Holdings","60.89M","10.40","2.31%","95.00K"
"2469","HTCO","High-Trend International Group","60.82M","10.67","-6.57%","172.74M"
"2470","KBSX","FST Corp.","60.43M","1.350","-","44.89M"
"2471","IBAC","IB Acquisition Corp.","60.38M","10.52","-0.28%","-"
"2472","NUKK","Nukkleus Inc.","60.34M","3.625","-0.68%","5.91M"
"2473","CVGI","Commercial Vehicle Group, Inc.","60.23M","1.750","-","657.53M"
"2474","AIRE","reAlpha Tech Corp.","60.11M","0.460","0.52%","4.15M"
"2475","BRAG","Bragg Gaming Group Inc.","60.08M","2.330","-0.85%","123.84M"
"2476","RMCO","Royalty Management Holding Corporation","59.96M","3.960","7.03%","3.80M"
"2477","RGS","Regis Corporation","59.88M","24.14","-2.62%","223.03M"
"2478","ICCC","ImmuCell Corporation","59.79M","6.61","-0.45%","27.77M"
"2479","RADX","Radiopharm Theranostics Limited","59.45M","5.10","-0.97%","8.20M"
"2480","AFCG","Advanced Flower Capital Inc.","59.20M","2.620","7.82%","-821.26K"
"2481","OESX","Orion Energy Systems, Inc.","59.20M","16.77","-2.87%","79.95M"
"2482","RDAC","Rising Dragon Acquisition Corp.","58.80M","7.84","2.35%","-"
"2483","AAME","Atlantic American Corporation","58.74M","2.880","-4.32%","208.22M"
"2484","ATHE","Alterity Therapeutics Limited","58.38M","3.350","1.21%","3.57M"
"2485","UBXG","U-BX Technology Ltd.","58.15M","1.920","-3.03%","29.67M"
"2486","XTIA","XTI Aerospace, Inc.","57.87M","1.765","4.44%","4.60M"
"2487","SELF","Global Self Storage, Inc.","57.82M","5.10","0.59%","12.73M"
"2488","WFCF","Where Food Comes From, Inc.","57.33M","11.22","-","25.51M"
"2489","INKT","MiNK Therapeutics, Inc.","56.61M","12.06","1.94%","-"
"2490","LOOP","Loop Industries, Inc.","56.55M","1.170","3.54%","11.15M"
"2491","VTSI","VirTra, Inc.","56.45M","5.01","0.60%","24.93M"
"2492","ZEO","Zeo Energy Corp.","56.38M","0.980","-2.00%","69.43M"
"2493","ECOR","electroCore, Inc.","56.09M","7.02","3.31%","29.84M"
"2494","FSEA","First Seacoast Bancorp, Inc.","56.02M","12.86","0.26%","14.75M"
"2495","GRCE","Grace Therapeutics, Inc.","55.86M","3.610","-0.82%","-"
"2496","AIRT","Air T, Inc.","55.13M","20.40","0.74%","279.22M"
"2497","DSWL","Deswell Industries, Inc.","54.82M","3.440","-0.29%","65.66M"
"2498","MNY","MoneyHero Limited","54.74M","1.250","-","69.18M"
"2499","FSHP","Flag Ship Acquisition Corporation","54.63M","10.87","-","-"
"2500","ISPO","Inspirato Incorporated","54.08M","4.250","0.24%","247.65M"
"2501","SPWH","Sportsman's Warehouse Holdings, Inc.","54.07M","1.405","-2.43%","1.21B"
"2502","UEIC","Universal Electronics Inc.","53.87M","4.030","0.75%","391.00M"
"2503","SKBL","Skyline Builders Group Holding Limited","53.87M","3.900","4.56%","46.01M"
"2504","EURK","Eureka Acquisition Corp","53.81M","11.15","-0.18%","-"
"2505","HMR","Heidmar Maritime Holdings Corp.","53.72M","0.920","1.11%","36.09M"
"2506","PDSB","PDS Biotechnology Corporation","53.63M","0.980","3.74%","-"
"2507","BRFH","Barfresh Food Group, Inc.","53.50M","3.350","3.08%","11.57M"
"2508","HFBL","Home Federal Bancorp, Inc. of Louisiana","53.38M","17.78","0.23%","21.72M"
"2509","NTRB","Nutriband Inc.","53.23M","4.379","0.21%","2.28M"
"2510","CLNN","Clene Inc.","53.22M","5.15","0.78%","214.00K"
"2511","LOAN","Manhattan Bridge Capital, Inc.","53.13M","4.645","-0.32%","7.14M"
"2512","INCR","InterCure Ltd.","53.05M","0.953","0.25%","72.16M"
"2513","ASRV","AmeriServ Financial, Inc.","53.04M","3.210","-0.31%","53.49M"
"2514","ZYBT","Zhengye Biotechnology Holding Limited","52.60M","1.110","-","21.46M"
"2515","PPSI","Pioneer Power Solutions, Inc.","52.48M","4.730","-1.87%","31.75M"
"2516","TPCS","TechPrecision Corporation","51.87M","5.18","2.57%","33.56M"
"2517","YI","111, Inc.","51.74M","5.97","4.37%","1.91B"
"2518","IBIO","iBio, Inc.","51.72M","2.300","4.07%","500.00K"
"2519","SLGB","Smart Logistics Global Limited","51.66M","1.260","-1.56%","99.44M"
"2520","MDIA","MediaCo Holding Inc.","51.56M","0.630","0.96%","127.48M"
"2521","AIRG","Airgain, Inc.","51.42M","4.300","4.37%","54.74M"
"2522","LITS","Lite Strategy, Inc.","50.93M","1.385","-1.07%","-"
"2523","YYAI","AiRWA Inc.","50.82M","1.340","-8.22%","12.27M"
"2524","ALGS","Aligos Therapeutics, Inc.","50.77M","8.25","-0.12%","2.65M"
"2525","YXT","YXT.COM Group Holding Limited","50.74M","0.850","10.39%","44.44M"
"2526","NAMM","Namib Minerals","50.63M","0.943","0.35%","80.35M"
"2527","CIGL","Concorde International Group Ltd.","50.46M","1.870","-2.09%","11.07M"
"2528","KSCP","Knightscope, Inc.","50.24M","4.365","-1.91%","11.61M"
"2529","HGBL","Heritage Global Inc.","50.03M","1.440","1.41%","49.89M"
"2530","ALCY","Alchemy Investments Acquisition Corp 1","49.95M","11.87","-","-"
"2531","LVO","LiveOne, Inc.","49.55M","4.300","-0.23%","86.70M"
"2532","DFLI","Dragonfly Energy Holdings Corp.","49.52M","4.100","6.77%","57.78M"
"2533","ACFN","Acorn Energy, Inc.","49.48M","19.76","-0.98%","12.63M"
"2534","LICN","Lichen International Limited","49.47M","3.030","-4.72%","37.64M"
"2535","SDM","Smart Digital Group Limited","49.44M","1.850","-86.41%","27.78M"
"2536","GGR","Gogoro Inc.","49.13M","3.330","7.42%","280.21M"
"2537","PLUT","Plutus Financial Group Limited","49.12M","3.200","-2.36%","1.27M"
"2538","MAXN","Maxeon Solar Technologies, Ltd.","49.11M","2.900","-1.68%","176.41M"
"2539","BKHA","Black Hawk Acquisition Corporation","48.89M","11.77","-","-"
"2540","MDAI","Spectral AI, Inc.","48.80M","1.590","-1.24%","23.17M"
"2541","CNTY","Century Casinos, Inc.","48.73M","1.655","-0.90%","572.76M"
"2542","DXLG","Destination XL Group, Inc.","48.57M","0.889","0.21%","442.12M"
"2543","FKWL","Franklin Wireless Corp.","48.55M","4.120","-3.74%","45.51M"
"2544","TIL","Instil Bio, Inc.","48.46M","7.15","0.49%","-"
"2545","ABVC","ABVC BioPharma, Inc.","48.32M","2.050","-","797.92K"
"2546","ESHA","ESH Acquisition Corp.","48.23M","12.36","1.06%","-"
"2547","FTEK","Fuel Tech, Inc.","48.17M","1.550","-3.13%","24.71M"
"2548","SMXT","SolarMax Technology, Inc.","48.06M","0.885","-14.90%","50.85M"
"2549","LASE","Laser Photonics Corporation","48.03M","2.150","1.42%","7.14M"
"2550","TELO","Telomir Pharmaceuticals, Inc.","47.96M","1.395","1.82%","-"
"2551","FUSE","Fusemachines Inc.","47.93M","1.740","-","8.85M"
"2552","ICCM","IceCure Medical Ltd","47.93M","0.695","1.65%","2.98M"
"2553","NEPH","Nephros, Inc.","47.18M","4.440","1.37%","17.93M"
"2554","CHAI","Core AI Holdings, Inc.","47.02M","2.360","4.89%","-"
"2555","NXTC","NextCure, Inc.","46.98M","13.40","4.12%","-"
"2556","HURA","TuHURA Biosciences, Inc.","46.82M","0.771","1.39%","-"
"2557","CMBM","Cambium Networks Corporation","46.74M","1.655","5.41%","172.22M"
"2558","ONMD","OneMedNet Corporation","46.72M","0.916","7.75%","494.00K"
"2559","TLPH","Talphera, Inc.","46.61M","1.000","0.76%","28.00K"
"2560","ZENV","Zenvia Inc.","46.52M","0.885","-0.57%","201.43M"
"2561","NMTC","NeuroOne Medical Technologies Corporation","46.52M","0.923","2.65%","12.10M"
"2562","RDGT","Ridgetech, Inc.","46.11M","2.522","6.86%","119.97M"
"2563","MSGY","Masonglory Limited","45.52M","3.200","2.24%","23.32M"
"2564","REFR","Research Frontiers Incorporated","45.43M","1.350","2.27%","1.23M"
"2565","JG","Aurora Mobile Limited","45.39M","7.54","0.27%","50.97M"
"2566","BLBX","Blackboxstocks Inc.","45.20M","10.50","4.37%","2.39M"
"2567","RAVE","Rave Restaurant Group, Inc.","45.19M","3.180","-0.63%","12.20M"
"2568","NAMI","Jinxin Technology Holding Company","45.13M","0.660","-2.94%","58.20M"
"2569","KZR","Kezar Life Sciences, Inc.","45.11M","6.16","-0.65%","-"
"2570","PXLW","Pixelworks, Inc.","44.75M","7.11","2.89%","33.21M"
"2571","INMB","INmune Bio, Inc.","44.66M","1.680","3.07%","50.00K"
"2572","SOHO","Sotherly Hotels Inc.","44.57M","2.175","0.69%","177.57M"
"2573","APLM","Apollomics, Inc.","44.53M","20.75","3.03%","6.93M"
"2574","CTSO","Cytosorbents Corporation","44.43M","0.707","2.41%","36.98M"
"2575","TCBS","Texas Community Bancshares, Inc.","44.41M","16.32","-2.86%","15.27M"
"2576","BOF","BranchOut Food Inc.","44.29M","3.310","-2.07%","11.22M"
"2577","NTRP","NextTrip, Inc.","44.28M","3.240","12.89%","2.18M"
"2578","GAME","GameSquare Holdings, Inc.","44.27M","0.450","0.99%","102.81M"
"2579","ACCL","Acco Group Holdings Limited","44.22M","3.170","6.02%","4.89M"
"2580","BDMD","Baird Medical Investment Holdings Limited","44.17M","1.203","-3.79%","31.86M"
"2581","XHG","XChange TEC.INC","43.82M","0.850","-2.29%","51.31M"
"2582","ANEB","Anebulo Pharmaceuticals, Inc.","43.55M","1.060","1.91%","-"
"2583","TELA","TELA Bio, Inc.","43.52M","0.977","-1.30%","77.06M"
"2584","RCON","Recon Technology, Ltd.","43.49M","1.420","-","9.25M"
"2585","PASG","Passage Bio, Inc.","43.45M","13.67","-4.27%","-"
"2586","QTTB","Q32 Bio Inc.","43.43M","3.530","-1.94%","-"
"2587","JSPR","Jasper Therapeutics, Inc.","43.38M","1.550","1.97%","-"
"2588","XLO","Xilio Therapeutics, Inc.","43.25M","0.640","0.03%","31.80M"
"2589","TVRD","Tvardi Therapeutics, Inc.","43.20M","4.605","2.11%","-"
"2590","QETA","Quetta Acquisition Corporation","43.14M","11.51","-1.54%","-"
"2591","UPLD","Upland Software, Inc.","43.05M","1.490","-1.97%","235.59M"
"2592","VVPR","VivoPower International PLC","42.98M","2.560","-5.88%","61.00K"
"2593","RDIB","Reading International, Inc.","42.85M","11.45","-0.26%","211.29M"
"2594","SCWO","374Water Inc.","42.82M","2.530","1.20%","1.91M"
"2595","DXST","Decent Holding Inc.","42.60M","1.440","-4.00%","14.82M"
"2596","RYET","Ruanyun Edai Technology Inc.","42.59M","1.240","1.22%","6.69M"
"2597","BTAI","BioXcel Therapeutics, Inc.","42.56M","1.946","1.88%","752.00K"
"2598","KOSS","Koss Corporation","42.27M","4.470","1.82%","13.49M"
"2599","FTHM","Fathom Holdings Inc.","42.11M","1.300","-","421.61M"
"2600","BHAT","Blue Hat Interactive Entertainment Technology","42.10M","1.140","-1.72%","18.97M"
"2601","NHTC","Natural Health Trends Corp.","42.09M","3.660","-2.40%","40.87M"
"2602","ESLA","Estrella Immunopharma, Inc.","42.03M","1.000","3.09%","-"
"2603","HOLO","MicroCloud Hologram Inc.","41.88M","2.875","1.59%","44.84M"
"2604","RVPH","Reviva Pharmaceuticals Holdings, Inc.","41.87M","0.358","2.25%","-"
"2605","CLIR","ClearSign Technologies Corporation","41.85M","0.786","-0.57%","2.15M"
"2606","BCG","Binah Capital Group, Inc.","41.84M","2.520","4.56%","178.20M"
"2607","OKUR","OnKure Therapeutics, Inc.","41.72M","3.080","2.31%","-"
"2608","KWM","K Wave Media Ltd.","41.67M","0.659","22.84%","678.76K"
"2609","QRHC","Quest Resource Holding Corporation","41.53M","1.990","0.51%","261.28M"
"2610","ATCX","Atlas Critical Minerals Corporation","41.43M","8.60","7.50%","367.03K"
"2611","VERU","Veru Inc.","41.41M","2.580","6.61%","16.89M"
"2612","TACT","TransAct Technologies Incorporated","41.26M","4.080","1.24%","50.26M"
"2613","SELX","Semilux International Ltd.","41.19M","0.950","3.26%","3.97M"
"2614","ICMB","Investcorp Credit Management BDC, Inc.","41.10M","2.850","0.71%","17.93M"
"2615","PRPO","Precipio, Inc.","41.08M","23.45","-2.29%","22.80M"
"2616","SPCB","SuperCom Ltd.","40.84M","8.72","5.19%","26.74M"
"2617","AWRE","Aware, Inc.","40.82M","1.910","-","17.43M"
"2618","GLTO","Galecto, Inc.","40.68M","25.50","6.47%","-"
"2619","BAYA","Bayview Acquisition Corp","40.62M","11.72","-1.18%","-"
"2620","LVLU","Lulu's Fashion Lounge Holdings, Inc.","40.55M","14.63","5.71%","285.41M"
"2621","ELWT","Elauwit Connection, Inc.","40.38M","6.10","1.67%","20.25M"
"2622","CPOP","Pop Culture Group Co., Ltd","40.07M","0.489","2.13%","107.63M"
"2623","UFG","Uni-Fuels Holdings Limited","39.87M","1.230","-3.15%","195.62M"
"2624","FOFO","Hang Feng Technology Innovation Co., Ltd.","39.85M","5.80","-9.23%","3.12M"
"2625","NDLS","Noodles & Company","39.68M","0.848","1.05%","494.09M"
"2626","SURG","SurgePays, Inc.","39.64M","1.884","-3.89%","50.37M"
"2627","RYM","RYTHM, Inc.","39.55M","19.75","-2.42%","16.30M"
"2628","CING","Cingulate Inc.","39.51M","5.50","1.10%","-"
"2629","UONE","Urban One, Inc.","39.51M","0.990","-3.87%","393.67M"
"2630","CNVS","Cineverse Corp.","39.45M","2.060","-0.48%","79.79M"
"2631","WGRX","Wellgistics Health, Inc.","39.43M","0.393","-3.75%","34.08M"
"2632","PSIG","PS International Group Ltd.","39.33M","4.561","5.34%","70.99M"
"2633","JRSH","Jerash Holdings (US), Inc.","39.24M","3.090","-","146.23M"
"2634","TAOX","TAO Synergies Inc.","39.07M","5.48","0.92%","207.33K"
"2635","PSTV","Plus Therapeutics, Inc.","38.81M","0.282","1.18%","5.26M"
"2636","FEMY","Femasys Inc.","38.79M","0.653","1.70%","2.06M"
"2637","PHUN","Phunware, Inc.","38.76M","1.920","0.52%","2.36M"
"2638","YQ","17 Education & Technology Group Inc.","38.68M","3.584","4.06%","14.56M"
"2639","CELU","Celularity Inc.","38.64M","1.340","3.88%","40.58M"
"2640","XCUR","Exicure, Inc.","38.63M","6.06","-3.04%","500.00K"
"2641","CREX","Creative Realities, Inc.","38.29M","3.640","7.69%","44.32M"
"2642","LTRN","Lantern Pharma Inc.","38.25M","3.420","-2.56%","-"
"2643","TOP","TOP Financial Group Limited","38.23M","1.030","1.98%","3.33M"
"2644","UONEK","Urban One, Inc.","38.18M","0.867","-0.97%","393.67M"
"2645","EDRY","EuroDry Ltd.","38.16M","13.50","-0.18%","49.38M"
"2646","VNCE","Vince Holding Corp.","38.15M","2.860","-3.05%","296.25M"
"2647","OMH","Ohmyhome Limited","38.11M","1.485","-0.33%","10.26M"
"2648","GBIO","Generation Bio Co.","37.93M","5.62","-0.35%","15.27M"
"2649","NTWK","NetSol Technologies, Inc.","37.87M","3.210","-4.18%","66.50M"
"2650","RMTI","Rockwell Medical, Inc.","37.84M","0.960","1.05%","75.58M"
"2651","MDBH","MDB Capital Holdings, LLC","37.83M","3.720","2.62%","1.25M"
"2652","OAKU","Oak Woods Acquisition Corporation","37.74M","12.24","0.53%","-"
"2653","SWAG","Stran & Company, Inc.","37.73M","2.063","3.67%","114.24M"
"2654","STRR","Star Equity Holdings, Inc.","37.52M","10.92","-0.36%","148.97M"
"2655","SDST","Stardust Power Inc.","37.50M","3.820","4.66%","-"
"2656","SVRN","OceanPal Inc.","37.47M","1.204","0.33%","19.44M"
"2657","EVAX","Evaxion A/S","37.41M","4.485","-6.37%","7.65M"
"2658","MODD","Modular Medical, Inc.","37.37M","0.481","1.41%","-"
"2659","SJ","Scienjoy Holding Corporation","37.37M","0.893","24.01%","184.03M"
"2660","WPRT","Westport Fuel Systems Inc.","37.37M","2.110","-2.31%","290.32M"
"2661","OCC","Optical Cable Corporation","37.34M","4.210","-0.47%","73.04M"
"2662","KLXE","KLX Energy Services Holdings, Inc.","37.28M","2.090","-1.42%","645.20M"
"2663","PMEC","Primech Holdings Ltd.","37.27M","0.970","2.09%","74.35M"
"2664","LPSN","LivePerson, Inc.","37.23M","3.140","-3.98%","257.66M"
"2665","KYNB","Kyntra Bio, Inc.","37.22M","9.20","1.43%","8.30M"
"2666","RNXT","RenovoRx, Inc.","37.14M","1.013","-1.62%","928.00K"
"2667","USIO","Usio, Inc.","37.08M","1.358","-0.88%","83.71M"
"2668","WIMI","WiMi Hologram Cloud Inc.","36.80M","2.862","-0.64%","61.33M"
"2669","MBBC","Marathon Bancorp, Inc.","36.73M","12.50","0.48%","7.30M"
"2670","IOBT","IO Biotech, Inc.","36.69M","0.510","-1.16%","-"
"2671","LHSW","Lianhe Sowell International Group Ltd","36.68M","0.705","-9.69%","36.54M"
"2672","USEG","U.S. Energy Corp.","36.55M","1.020","0.99%","9.48M"
"2673","EPOW","Sunrise New Energy Co., Ltd.","36.34M","0.938","0.73%","70.68M"
"2674","POM","Pomdoctor Limited","36.26M","0.306","-0.10%","51.21M"
"2675","AACG","ATA Creativity Global","36.04M","1.135","11.27%","39.32M"
"2676","RYOJ","rYojbaba Co., Ltd.","36.00M","3.200","-3.90%","11.52M"
"2677","PRTS","CarParts.com, Inc.","35.95M","0.516","-2.25%","560.63M"
"2678","KFFB","Kentucky First Federal Bancorp","35.91M","4.440","2.78%","9.47M"
"2679","BLIV","BeLive Holdings","35.85M","3.300","-2.94%","1.13M"
"2680","MDCX","Medicus Pharma Ltd.","35.66M","1.420","2.16%","-"
"2681","ASPC","A SPAC III Acquisition Corp.","35.60M","15.23","-5.88%","-"
"2682","BZFD","BuzzFeed, Inc.","35.51M","0.954","-3.92%","184.93M"
"2683","RAND","Rand Capital Corporation","35.40M","11.92","2.23%","7.33M"
"2684","FRGT","Freight Technologies, Inc.","35.14M","1.630","3.17%","13.26M"
"2685","GLBS","Globus Maritime Limited","34.99M","1.700","-1.16%","39.44M"
"2686","NAAS","NaaS Technology Inc.","34.72M","3.290","0.92%","21.82M"
"2687","ABLV","Able View Global Inc.","34.68M","0.702","-5.12%","114.32M"
"2688","OTLK","Outlook Therapeutics, Inc.","34.67M","0.541","3.56%","1.41M"
"2689","ONEG","OneConstruction Group Limited","34.55M","2.159","6.36%","52.23M"
"2690","ANTX","AN2 Therapeutics, Inc.","34.53M","1.260","0.80%","-"
"2691","LNZA","LanzaTech Global, Inc.","34.46M","14.85","-0.67%","39.88M"
"2692","APWC","Asia Pacific Wire & Cable Corporation Limited","34.43M","1.670","-0.60%","492.00M"
"2693","PXS","Pyxis Tankers Inc.","34.12M","3.254","-1.24%","40.49M"
"2694","BEEM","Beam Global","34.06M","1.790","8.48%","27.67M"
"2695","BIRD","Allbirds, Inc.","34.00M","4.140","-0.96%","160.64M"
"2696","WAVE","Eco Wave Power Global AB (publ)","33.94M","5.82","-0.41%","168.00K"
"2697","POCI","Precision Optics Corporation, Inc.","33.79M","4.380","-","21.58M"
"2698","TDTH","Trident Digital Tech Holdings Ltd","33.54M","0.410","-1.13%","123.21K"
"2699","TWNP","Twin Hospitality Group Inc.","33.34M","0.582","-3.55%","343.75M"
"2700","DTST","Data Storage Corporation","33.29M","4.440","2.54%","25.53M"
"2701","ATRA","Atara Biotherapeutics, Inc.","33.17M","4.600","-0.43%","151.93M"
"2702","ELUT","Elutia Inc.","33.15M","0.775","-4.91%","21.75M"
"2703","GIFT","Giftify, Inc.","33.13M","1.070","-2.73%","86.14M"
"2704","FARM","Farmer Bros. Co.","33.05M","1.530","-2.55%","338.82M"
"2705","ANGH","Anghami Inc.","32.81M","3.620","-1.90%","96.74M"
"2706","LEE","Lee Enterprises, Incorporated","32.78M","5.25","4.69%","562.34M"
"2707","FLUX","Flux Power Holdings, Inc.","32.65M","1.530","0.66%","63.48M"
"2708","BCTX","BriaCell Therapeutics Corp.","32.62M","4.250","-5.35%","-"
"2709","YSXT","YSX Tech. Co., Ltd","32.58M","1.390","1.46%","71.45M"
"2710","GSIW","Garden Stage Limited","32.29M","0.148","8.42%","5.37M"
"2711","GROW","U.S. Global Investors, Inc.","32.03M","2.505","0.59%","8.55M"
"2712","DYAI","Dyadic International, Inc.","31.90M","0.882","-0.96%","3.34M"
"2713","KPLT","Katapult Holdings, Inc.","31.77M","6.73","-2.75%","280.84M"
"2714","FMST","Foremost Clean Energy Ltd.","31.59M","2.145","-1.61%","-"
"2715","SKYE","Skye Bioscience, Inc.","31.54M","0.984","2.22%","-"
"2716","CRWS","Crown Crafts, Inc.","31.41M","2.935","0.51%","85.75M"
"2717","GNTA","Genenta Science S.p.A.","31.40M","1.340","-2.90%","-"
"2718","TBMC","Trailblazer Merger Corporation I","31.39M","12.80","1.19%","-"
"2719","IINN","Inspira Technologies Oxy B.H.N. Ltd.","31.28M","0.870","-2.24%","289.00K"
"2720","NEON","Neonode Inc.","31.22M","1.860","-2.11%","2.20M"
"2721","MRKR","Marker Therapeutics, Inc.","31.10M","1.865","5.97%","4.69M"
"2722","EPSM","Epsium Enterprise Limited","31.04M","2.310","4.05%","8.45M"
"2723","RNTX","Rein Therapeutics Inc.","31.02M","1.180","1.72%","-"
"2724","TBHC","The Brand House Collective, Inc.","31.00M","1.380","2.22%","409.65M"
"2725","SVRE","SaverOne 2014 Ltd.","30.97M","1.660","15.28%","580.54K"
"2726","ZGM","Zenta Group Company Limited","30.94M","2.620","-5.76%","3.62M"
"2727","ORGN","Origin Materials, Inc.","30.79M","0.198","-1.83%","25.12M"
"2728","DAIO","Data I/O Corporation","30.66M","3.265","-1.06%","22.70M"
"2729","ZBAO","Zhibao Technology Inc.","30.61M","0.920","-5.54%","38.66M"
"2730","PC","Premium Catering (Holdings) Limited","30.50M","9.38","-0.21%","3.37M"
"2731","BMR","Beamr Imaging Ltd.","30.44M","1.960","-0.51%","3.13M"
"2732","IPWR","Ideal Power Inc.","30.31M","3.555","10.06%","43.14K"
"2733","BOSC","B.O.S. Better Online Solutions Ltd.","30.24M","4.890","0.20%","48.33M"
"2734","CVV","CVD Equipment Corporation","30.18M","4.350","6.10%","28.25M"
"2735","LIXT","Lixte Biotechnology Holdings, Inc.","30.14M","3.460","1.47%","-"
"2736","KITT","Nauticus Robotics, Inc.","30.02M","1.070","10.20%","4.69M"
"2737","AMOD","Alpha Modus Holdings, Inc.","29.95M","0.714","2.66%","-"
"2738","SNAL","Snail, Inc.","29.93M","0.793","1.72%","82.33M"
"2739","EKSO","Ekso Bionics Holdings, Inc.","29.81M","8.79","2.75%","14.75M"
"2740","BRNS","Barinthus Biotherapeutics plc","29.76M","0.729","-0.16%","14.97M"
"2741","KTCC","Key Tronic Corporation","29.75M","2.740","-1.08%","435.06M"
"2742","UG","United-Guardian, Inc.","29.73M","6.47","1.25%","10.06M"
"2743","CREG","Smart Powerr Corp.","29.34M","1.410","-1.40%","173.66K"
"2744","PLUR","Pluri Inc.","29.06M","3.150","3.28%","1.33M"
"2745","NRSN","NeuroSense Therapeutics Ltd.","28.81M","0.970","-2.06%","-"
"2746","ORIO","Orion Digital Corp.","28.75M","1.200","-1.64%","29.22M"
"2747","JUNS","Jupiter Neurosciences, Inc.","28.69M","0.833","-3.34%","-"
"2748","FOXX","Foxx Development Holdings Inc.","28.58M","4.105","0.61%","63.03M"
"2749","NAII","Natural Alternatives International, Inc.","28.54M","4.620","-0.43%","134.44M"
"2750","KMRK","K-TECH Solutions Company Limited","28.49M","1.350","5.47%","18.61M"
"2751","NXTT","Next Technology Holding Inc.","28.41M","6.96","-1.97%","3.59M"
"2752","MFI","mF International Limited","28.16M","17.00","-","3.65M"
"2753","DARE","Daré Bioscience, Inc.","28.15M","1.970","1.03%","-57.13K"
"2754","MDRR","Medalist Diversified REIT, Inc.","28.13M","12.66","-","10.10M"
"2755","RLYB","Rallybio Corporation","27.97M","0.662","-2.07%","674.00K"
"2756","MGN","Megan Holdings Limited","27.95M","1.720","-1.43%","10.66M"
"2757","SCYX","SCYNEXIS, Inc.","27.88M","0.664","3.46%","2.93M"
"2758","BOLD","Boundless Bio, Inc.","27.76M","1.240","-0.80%","-"
"2759","HYPD","Hyperion DeFi, Inc.","27.71M","3.300","-1.49%","345.32K"
"2760","AYTU","Aytu BioPharma, Inc.","27.51M","2.700","-2.17%","63.70M"
"2761","SNTI","Senti Biosciences, Inc.","27.47M","1.045","-1.42%","-"
"2762","BNAI","Brand Engagement Network, Inc.","27.47M","6.12","7.18%","75.12K"
"2763","QNTM","Quantum BioPharma Ltd.","27.43M","6.99","0.42%","-"
"2764","FATN","FatPipe, Inc.","27.29M","1.960","-2.00%","14.84M"
"2765","SWVL","Swvl Holdings Corp.","27.00M","2.710","-0.37%","19.33M"
"2766","DTCX","Datacentrex, Inc.","26.78M","1.640","-","-"
"2767","CLPS","CLPS Incorporation","26.77M","0.900","3.62%","164.48M"
"2768","WYHG","Wing Yip Food Holdings Group Limited","26.67M","0.599","0.62%","145.79M"
"2769","VTGN","Vistagen Therapeutics, Inc.","26.54M","0.672","0.15%","721.00K"
"2770","TXMD","TherapeuticsMD, Inc.","26.51M","2.290","2.23%","2.80M"
"2771","CUE","Cue Biopharma, Inc.","26.46M","0.290","4.69%","7.10M"
"2772","JDZG","JIADE Limited","26.41M","1.130","-8.87%","2.68M"
"2773","RAIN","Rain Enhancement Technologies Holdco, Inc.","26.23M","3.457","3.83%","-"
"2774","HOWL","Werewolf Therapeutics, Inc.","26.22M","0.540","-1.96%","1.14M"
"2775","INTZ","Intrusion Inc.","26.13M","1.300","-11.56%","7.29M"
"2776","NVNI","Nvni Group Limited","25.92M","2.810","2.18%","31.25M"
"2777","HBIO","Harvard Bioscience, Inc.","25.90M","0.581","0.22%","87.37M"
"2778","PSHG","Performance Shipping Inc.","25.86M","2.080","-1.42%","79.69M"
"2779","XOS","Xos, Inc.","25.84M","2.280","1.79%","52.25M"
"2780","VEEA","Veea Inc.","25.68M","0.512","0.41%","265.59K"
"2781","ZKIN","ZK International Group Co., Ltd.","25.43M","1.600","-","95.31M"
"2782","AERT","Aeries Technology, Inc","25.21M","0.530","-1.34%","69.35M"
"2783","BAFN","BayFirst Financial Corp.","25.05M","6.10","1.08%","58.93M"
"2784","RDI","Reading International, Inc.","24.97M","1.099","-1.85%","211.29M"
"2785","WCT","Wellchange Holdings Company Limited","24.87M","0.162","-1.70%","2.45M"
"2786","WNW","Meiwu Technology Company Limited","24.79M","1.585","0.96%","2.55M"
"2787","PLRZ","Polyrizon Ltd.","24.79M","15.55","0.06%","-"
"2788","SAGT","Sagtec Global Limited","24.74M","1.940","-2.02%","19.81M"
"2789","DSY","Big Tree Cloud Holdings Limited","24.70M","0.284","-","7.32M"
"2790","GREE","Greenidge Generation Holdings Inc.","24.65M","1.560","-0.64%","62.12M"
"2791","MNDO","MIND C.T.I. Ltd","24.65M","1.210","-1.22%","19.77M"
"2792","ZJYL","Jin Medical International Ltd.","24.59M","0.157","8.95%","22.83M"
"2793","PFAI","Pinnacle Food Group Limited","24.57M","2.100","-1.41%","3.50M"
"2794","PIII","P3 Health Partners Inc.","24.50M","3.400","3.03%","1.44B"
