No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1051","CDP","COPT Defense Properties","3.53B","30.58","1.29%","752.76M"
"1052","RNST","Renasant Corporation","3.51B","36.94","0.08%","775.31M"
"1053","PBF","PBF Energy Inc.","3.48B","29.81","-4.42%","29.54B"
"1054","GPOR","Gulfport Energy Corporation","3.44B","177.96","0.03%","1.23B"
"1055","HNGE","Hinge Health, Inc.","3.43B","43.61","-0.35%","534.39M"
"1056","AHL","Aspen Insurance Holdings Limited","3.43B","37.35","0.08%","3.19B"
"1057","ARX","Accelerant Holdings","3.43B","15.46","0.59%","767.20M"
"1058","SPHR","Sphere Entertainment Co.","3.43B","97.04","0.62%","1.08B"
"1059","WRBY","Warby Parker Inc.","3.42B","28.02","-1.09%","850.58M"
"1060","EXK","Endeavour Silver Corp.","3.41B","11.31","-2.25%","337.14M"
"1061","GEF","Greif, Inc.","3.39B","71.75","-0.36%","4.29B"
"1062","HTGC","Hercules Capital, Inc.","3.39B","18.88","-0.47%","516.85M"
"1063","HAE","Haemonetics Corporation","3.38B","72.25","-2.36%","1.33B"
"1064","BFH","Bread Financial Holdings, Inc.","3.38B","73.94","4.66%","2.51B"
"1065","TTAM","Titan America SA","3.37B","17.43","0.09%","1.65B"
"1066","AAUC","Allied Gold Corporation","3.37B","27.48","1.33%","1.07B"
"1067","FBP","First BanCorp.","3.35B","21.34","-0.47%","902.79M"
"1068","GNW","Genworth Financial, Inc.","3.33B","8.33","0.36%","7.30B"
"1069","REVG","REV Group, Inc.","3.32B","67.99","-0.82%","2.46B"
"1070","LCII","LCI Industries","3.31B","136.75","-0.02%","3.99B"
"1071","BXMT","Blackstone Mortgage Trust, Inc.","3.30B","19.48","-0.10%","393.34M"
"1072","CBU","Community Financial System, Inc.","3.29B","62.39","-0.55%","776.26M"
"1073","LBRT","Liberty Energy Inc.","3.28B","20.28","-0.88%","3.91B"
"1074","CMBT","Cmb.Tech NV","3.28B","11.60","0.69%","1.30B"
"1075","FUL","H.B. Fuller Company","3.28B","60.56","-4.61%","3.47B"
"1076","KTB","Kontoor Brands, Inc.","3.28B","58.93","-1.09%","2.83B"
"1077","BANC","Banc of California, Inc.","3.27B","21.06","0.91%","1.02B"
"1078","HNI","HNI Corporation","3.27B","46.06","-0.14%","2.59B"
"1079","SA","Seabridge Gold Inc.","3.27B","31.05","-0.86%","-"
"1080","AVA","Avista Corporation","3.26B","40.10","0.02%","1.96B"
"1081","AVNT","Avient Corporation","3.26B","35.61","-1.08%","3.25B"
"1082","XXI","Twenty One Capital, Inc.","3.26B","9.41","-0.32%","-"
"1083","OPLN","OPENLANE, Inc.","3.25B","30.62","-2.17%","1.90B"
"1084","DAN","Dana Incorporated","3.24B","27.77","0.22%","9.96B"
"1085","CGAU","Centerra Gold Inc.","3.24B","15.98","-0.50%","1.29B"
"1086","SKE","Skeena Resources Limited","3.24B","26.94","0.75%","-"
"1087","FBK","FB Financial Corporation","3.23B","60.50","-0.20%","462.66M"
"1088","GRBK","Green Brick Partners, Inc.","3.21B","73.69","-0.67%","2.11B"
"1089","HP","Helmerich & Payne, Inc.","3.19B","32.45","0.56%","3.75B"
"1090","MPW","Medical Properties Trust, Inc.","3.15B","5.24","1.45%","1.01B"
"1091","BCC","Boise Cascade Company","3.15B","84.93","-1.55%","6.51B"
"1092","KGS","Kodiak Gas Services, Inc.","3.14B","36.69","-0.27%","1.28B"
"1093","AMR","Alpha Metallurgical Resources, Inc.","3.14B","244.30","-2.14%","2.23B"
"1094","FSM","Fortuna Mining Corp.","3.14B","10.32","0.44%","1.26B"
"1095","PBH","Prestige Consumer Healthcare Inc.","3.13B","65.08","-0.81%","1.11B"
"1096","USAC","USA Compression Partners, LP","3.12B","25.44","-1.13%","991.51M"
"1097","ERO","Ero Copper Corp.","3.12B","29.83","-0.53%","588.23M"
"1098","DRD","DRDGOLD Limited","3.09B","35.74","-0.33%","443.67M"
"1099","HIW","Highwoods Properties, Inc.","3.09B","27.59","1.43%","811.77M"
"1100","CSTM","Constellium SE","3.07B","22.26","-2.88%","7.97B"
"1101","GLOB","Globant S.A.","3.05B","69.25","2.62%","2.48B"
"1102","MTRN","Materion Corporation","3.05B","147.09","-1.41%","1.73B"
"1103","TGNA","TEGNA Inc.","3.04B","18.89","-0.58%","2.88B"
"1104","LRN","Stride, Inc.","3.03B","70.05","0.37%","2.48B"
"1105","TPH","Tri Pointe Homes, Inc.","3.02B","35.19","-0.87%","3.75B"
"1106","LXP","LXP Industrial Trust","3.02B","51.08","1.39%","364.34M"
"1107","SXI","Standex International Corporation","3.02B","248.92","-0.69%","837.07M"
"1108","ITGR","Integer Holdings Corporation","3.01B","85.98","0.82%","1.83B"
"1109","TNET","TriNet Group, Inc.","3.01B","62.58","-1.00%","4.97B"
"1110","ATS","ATS Corporation","3.00B","30.69","0.54%","1.93B"
"1111","BSM","Black Stone Minerals, L.P.","2.99B","14.11","-0.28%","412.81M"
"1112","PVH","PVH Corp.","2.99B","65.23","-3.49%","8.82B"
"1113","CXT","Crane NXT, Co.","2.98B","51.97","0.46%","1.58B"
"1114","WU","The Western Union Company","2.97B","9.35","-1.68%","4.10B"
"1115","SII","Sprott Inc.","2.97B","116.75","1.36%","216.27M"
"1116","NATL","NCR Atleos Corporation","2.97B","40.13","-1.45%","4.32B"
"1117","CPRI","Capri Holdings Limited","2.96B","24.84","-3.23%","4.37B"
"1118","PAGS","PagSeguro Digital Ltd.","2.95B","10.15","-0.78%","3.66B"
"1119","APLE","Apple Hospitality REIT, Inc.","2.94B","12.42","-0.08%","1.42B"
"1120","AWR","American States Water Company","2.94B","75.82","-0.54%","636.89M"
"1121","CPK","Chesapeake Utilities Corporation","2.93B","124.43","-1.17%","886.10M"
"1122","AERO","Grupo Aeroméxico, S.A.B. de C.V.","2.92B","19.99","0.63%","5.36B"
"1123","MANU","Manchester United plc","2.91B","16.88","-0.12%","892.27M"
"1124","DBRG","DigitalBridge Group, Inc.","2.90B","15.36","0.16%","100.35M"
"1125","ASH","Ashland Inc.","2.89B","63.11","-1.66%","1.82B"
"1126","HAFN","Hafnia Limited","2.89B","5.88","0.77%","2.22B"
"1127","TDW","Tidewater Inc.","2.88B","58.18","-0.31%","1.36B"
"1128","BKD","Brookdale Senior Living Inc.","2.88B","12.11","7.60%","3.08B"
"1129","BOH","Bank of Hawaii Corporation","2.88B","72.27","0.57%","677.46M"
"1130","AKR","Acadia Realty Trust","2.86B","20.98","0.10%","389.49M"
"1131","MH","McGraw Hill, Inc.","2.84B","14.89","0.51%","2.09B"
"1132","BRBR","BellRing Brands, Inc.","2.83B","23.93","-1.60%","2.32B"
"1133","TDC","Teradata Corporation","2.81B","30.19","-2.30%","1.65B"
"1134","RHI","Robert Half Inc.","2.81B","28.06","-3.34%","5.46B"
"1135","MSGE","Madison Square Garden Entertainment Corp.","2.81B","59.39","-0.05%","962.28M"
"1136","RLX","RLX Technology Inc.","2.80B","2.295","0.66%","459.69M"
"1137","CNK","Cinemark Holdings, Inc.","2.80B","24.11","-1.43%","3.15B"
"1138","CALY","Callaway Golf Company","2.79B","15.19","-","4.06B"
"1139","STNG","Scorpio Tankers Inc.","2.79B","59.25","1.51%","889.54M"
"1140","INSW","International Seaways, Inc.","2.79B","56.43","1.17%","770.04M"
"1141","SUNC","SunocoCorp LLC","2.78B","53.97","0.28%","-"
"1142","CTRI","Centuri Holdings, Inc.","2.77B","27.78","4.12%","2.84B"
"1143","INSP","Inspire Medical Systems, Inc.","2.76B","95.11","-1.41%","882.62M"
"1144","RCUS","Arcus Biosciences, Inc.","2.76B","22.28","2.25%","240.00M"
"1145","BBAI","BigBear.ai Holdings, Inc.","2.75B","6.31","2.27%","144.20M"
"1146","OII","Oceaneering International, Inc.","2.75B","27.52","1.66%","2.83B"
"1147","CON","Concentra Group Holdings Parent, Inc.","2.75B","21.42","-0.74%","2.09B"
"1148","KWR","Quaker Chemical Corporation","2.73B","157.28","-2.19%","1.86B"
"1149","LION","Lionsgate Studios Corp.","2.73B","9.41","1.95%","3.86B"
"1150","CWT","California Water Service Group","2.73B","45.75","-1.04%","1.00B"
"1151","TR","Tootsie Roll Industries, Inc.","2.72B","37.38","-1.11%","729.62M"
"1152","CUBI","Customers Bancorp, Inc.","2.72B","79.72","1.26%","651.98M"
"1153","ABM","ABM Industries Incorporated","2.72B","45.25","0.47%","8.75B"
"1154","ATHM","Autohome Inc.","2.72B","23.30","0.26%","951.44M"
"1155","CBZ","CBIZ, Inc.","2.71B","50.70","-1.57%","2.68B"
"1156","BRSL","Brightstar Lottery PLC","2.71B","14.26","-2.40%","2.49B"
"1157","COTY","Coty Inc.","2.69B","3.080","-2.84%","5.80B"
"1158","OLN","Olin Corporation","2.68B","23.52","-0.47%","6.79B"
"1159","PHIN","PHINIA Inc.","2.68B","69.72","-0.57%","3.43B"
"1160","CRGY","Crescent Energy Company","2.68B","8.32","-0.89%","3.59B"
"1161","WBI","WaterBridge Infrastructure LLC","2.68B","21.68","-2.85%","733.30M"
"1162","ASAN","Asana, Inc.","2.67B","11.27","-2.13%","773.57M"
"1163","BKE","The Buckle, Inc.","2.67B","53.11","0.26%","1.28B"
"1164","WOR","Worthington Enterprises, Inc.","2.65B","53.58","-1.72%","1.25B"
"1165","PFS","Provident Financial Services, Inc.","2.65B","20.31","0.10%","836.92M"
"1166","DNOW","DNOW Inc.","2.64B","14.22","-0.84%","2.43B"
"1167","BHC","Bausch Health Companies Inc.","2.64B","7.12","-1.93%","10.03B"
"1168","FCPT","Four Corners Property Trust, Inc.","2.62B","24.69","-0.88%","286.80M"
"1169","ZIM","ZIM Integrated Shipping Services Ltd.","2.62B","21.73","-4.27%","7.59B"
"1170","CCU","Compañía Cervecerías Unidas S.A.","2.62B","13.96","-1.03%","3.15B"
"1171","AMBP","Ardagh Metal Packaging S.A.","2.60B","4.355","-0.80%","5.35B"
"1172","ANDG","Andersen Group Inc.","2.60B","23.42","2.58%","810.76M"
"1173","HG","Hamilton Insurance Group, Ltd.","2.60B","26.40","0.11%","2.75B"
"1174","BTE","Baytex Energy Corp.","2.59B","3.335","-1.33%","2.19B"
"1175","CURB","Curbline Properties Corp.","2.58B","24.50","2.17%","163.67M"
"1176","VTMX","Corporación Inmobiliaria Vesta, S.A.B. de C.V.","2.58B","32.12","0.12%","271.81M"
"1177","KMT","Kennametal Inc.","2.58B","33.86","-2.03%","1.98B"
"1178","BBUC","Brookfield Business Corporation","2.58B","36.81","0.48%","7.71B"
"1179","TIC","TIC Solutions, Inc.","2.56B","11.54","-0.86%","1.28B"
"1180","DXC","DXC Technology Company","2.56B","14.73","-0.77%","12.71B"
"1181","AAP","Advance Auto Parts, Inc.","2.55B","42.49","-0.54%","8.62B"
"1182","DKL","Delek Logistics Partners, LP","2.54B","47.55","-1.78%","967.42M"
"1183","BKV","BKV Corporation","2.54B","26.24","2.90%","822.53M"
"1184","IHS","IHS Holding Limited","2.53B","7.54","1.62%","1.77B"
"1185","HE","Hawaiian Electric Industries, Inc.","2.52B","14.61","2.31%","3.08B"
"1186","ZGN","Ermenegildo Zegna N.V.","2.52B","9.92","-9.98%","2.25B"
"1187","UE","Urban Edge Properties","2.50B","18.85","0.99%","468.74M"
"1188","VSH","Vishay Intertechnology, Inc.","2.49B","18.40","2.97%","2.98B"
"1189","DBD","Diebold Nixdorf, Incorporated","2.49B","69.53","-0.94%","3.69B"
"1190","RXO","RXO, Inc.","2.49B","15.16","-2.70%","5.94B"
"1191","TGLS","Tecnoglass Inc.","2.48B","53.32","-0.94%","977.89M"
"1192","SID","Companhia Siderúrgica Nacional","2.46B","1.780","-6.32%","8.52B"
"1193","CEPU","Central Puerto S.A.","2.45B","15.57","0.39%","607.55M"
"1194","HOG","Harley-Davidson, Inc.","2.43B","20.61","-2.18%","4.66B"
"1195","UAA","Under Armour, Inc.","2.42B","5.72","-0.78%","5.05B"
"1196","LC","LendingClub Corporation","2.42B","20.98","3.05%","1.30B"
"1197","ATKR","Atkore Inc.","2.42B","71.59","1.06%","2.85B"
"1198","UA","Under Armour, Inc.","2.41B","5.55","-0.54%","5.05B"
"1199","GEO","The GEO Group, Inc.","2.40B","17.56","0.40%","2.53B"
"1200","GENI","Genius Sports Limited","2.38B","9.99","-3.15%","604.52M"
"1201","CC","The Chemours Company","2.36B","15.77","1.35%","5.84B"
"1202","OI","O-I Glass, Inc.","2.36B","15.35","-2.94%","6.46B"
"1203","NGVT","Ingevity Corporation","2.35B","65.45","-2.21%","1.38B"
"1204","SPNT","SiriusPoint Ltd.","2.35B","20.14","-1.27%","2.86B"
"1205","CVI","CVR Energy, Inc.","2.35B","23.39","-3.74%","7.30B"
"1206","BBT","Beacon Financial Corporation","2.32B","27.59","0.73%","318.12M"
"1207","FLO","Flowers Foods, Inc.","2.32B","10.99","-0.99%","5.13B"
"1208","ALG","Alamo Group Inc.","2.31B","190.39","-1.38%","1.62B"
"1209","BB","BlackBerry Limited","2.31B","3.910","-0.26%","534.80M"
"1210","PK","Park Hotels & Resorts Inc.","2.29B","11.47","-0.17%","2.54B"
"1211","HCI","HCI Group, Inc.","2.28B","176.19","0.71%","816.58M"
"1212","RNG","RingCentral, Inc.","2.28B","26.61","-1.22%","2.49B"
"1213","OGN","Organon & Co.","2.27B","8.72","0.23%","6.30B"
"1214","LU","Lufax Holding Ltd","2.27B","2.615","0.58%","4.67B"
"1215","DEI","Douglas Emmett, Inc.","2.27B","11.16","1.73%","1.00B"
"1216","TPB","Turning Point Brands, Inc.","2.26B","118.50","0.42%","435.72M"
"1217","GRND","Grindr Inc.","2.25B","12.20","-1.77%","411.55M"
"1218","KMPR","Kemper Corporation","2.25B","38.49","-0.31%","4.85B"
"1219","IVT","InvenTrust Properties Corp.","2.25B","29.00","1.15%","293.02M"
"1220","HI","Hillenbrand, Inc.","2.24B","31.83","-0.02%","2.67B"
"1221","WD","Walker & Dunlop, Inc.","2.24B","65.87","-0.09%","1.16B"
"1222","CIVI","Civitas Resources, Inc.","2.24B","26.27","-1.05%","4.71B"
"1223","HTH","Hilltop Holdings Inc.","2.20B","35.90","0.20%","1.26B"
"1224","RVLV","Revolve Group, Inc.","2.20B","30.78","-0.48%","1.20B"
"1225","SDRL","Seadrill Limited","2.19B","35.06","-0.37%","1.31B"
"1226","NOG","Northern Oil and Gas, Inc.","2.17B","22.37","-0.84%","2.05B"
"1227","TRN","Trinity Industries, Inc.","2.17B","27.06","-1.55%","2.18B"
"1228","SAM","The Boston Beer Company, Inc.","2.16B","207.49","-3.98%","1.98B"
"1229","TE","T1 Energy Inc.","2.16B","8.24","11.13%","399.68M"
"1230","SAH","Sonic Automotive, Inc.","2.16B","63.31","-1.63%","15.18B"
"1231","BUR","Burford Capital Limited","2.15B","9.82","-0.15%","466.13M"
"1232","BWLP","BW LPG Limited","2.14B","14.54","1.54%","3.69B"
"1233","EPAC","Enerpac Tool Group Corp.","2.14B","40.63","-1.87%","615.91M"
"1234","ARR","ARMOUR Residential REIT, Inc.","2.14B","19.15","1.73%","116.80M"
"1235","DHT","DHT Holdings, Inc.","2.14B","13.31","0.19%","538.57M"
"1236","DX","Dynex Capital, Inc.","2.14B","14.57","2.14%","230.45M"
"1237","CLVT","Clarivate Plc","2.13B","3.225","0.16%","2.50B"
"1238","HUN","Huntsman Corporation","2.12B","12.20","1.24%","5.78B"
"1239","VVX","V2X, Inc.","2.12B","67.18","-0.15%","4.42B"
"1240","UNFI","United Natural Foods, Inc.","2.12B","34.73","-1.39%","31.75B"
"1241","HLIO","Helios Technologies, Inc.","2.11B","63.72","1.29%","807.70M"
"1242","KSS","Kohl's Corporation","2.11B","18.80","-2.39%","15.75B"
"1243","TSLX","Sixth Street Specialty Lending, Inc.","2.11B","22.31","-0.40%","464.51M"
"1244","MTX","Minerals Technologies Inc.","2.11B","67.62","-0.03%","2.07B"
"1245","KN","Knowles Corporation","2.10B","24.66","-1.08%","573.50M"
"1246","TNK","Teekay Tankers Ltd.","2.10B","60.69","1.47%","951.88M"
"1247","ASGN","ASGN Incorporated","2.09B","48.90","-2.24%","3.99B"
"1248","GEL","Genesis Energy, L.P.","2.08B","17.03","0.27%","2.89B"
"1249","CXW","CoreCivic, Inc.","2.08B","19.92","0.05%","2.09B"
"1250","SM","SM Energy Company","2.08B","18.13","-1.15%","3.17B"
"1251","VAC","Marriott Vacations Worldwide Corporation","2.07B","59.91","-4.11%","3.36B"
"1252","AORT","Artivion, Inc.","2.07B","43.72","0.99%","422.65M"
"1253","VOYG","Voyager Technologies, Inc.","2.07B","34.76","4.86%","157.48M"
"1254","NUVB","Nuvation Bio Inc.","2.06B","6.02","-1.95%","26.75M"
"1255","PRGO","Perrigo Company plc","2.06B","14.96","-1.38%","4.28B"
"1256","GNL","Global Net Lease, Inc.","2.06B","9.39","1.51%","751.33M"
"1257","PRKS","United Parks & Resorts Inc.","2.06B","37.71","-1.01%","1.67B"
"1258","WT","WisdomTree, Inc.","2.05B","14.98","5.34%","457.02M"
"1259","NTB","The Bank of N.T. Butterfield & Son Limited","2.04B","50.38","0.21%","599.45M"
"1260","WS","Worthington Steel, Inc.","2.02B","39.79","2.68%","3.27B"
"1261","CCS","Century Communities, Inc.","2.01B","68.24","-1.29%","4.16B"
"1262","IMAX","IMAX Corporation","2.00B","37.25","2.62%","377.68M"
"1263","SLVM","Sylvamo Corporation","2.00B","50.81","-2.79%","3.43B"
"1264","SMA","SmartStop Self Storage REIT, Inc.","1.99B","33.82","-0.15%","253.87M"
"1265","STC","Stewart Information Services Corporation","1.99B","65.74","-1.35%","2.80B"
"1266","EFXT","Enerflex Ltd.","1.98B","16.26","-0.12%","2.51B"
"1267","RDW","Redwire Corporation","1.98B","12.00","10.50%","296.15M"
"1268","XZO","Exzeo Group, Inc.","1.98B","21.79","-1.60%","210.67M"
"1269","NIC","Nicolet Bankshares, Inc.","1.97B","132.89","-0.14%","375.96M"
"1270","TALO","Talos Energy Inc.","1.96B","11.51","-1.07%","1.87B"
"1271","NWN","Northwest Natural Holding Company","1.94B","46.75","-0.47%","1.27B"
"1272","FIGS","FIGS, Inc.","1.94B","11.78","-4.46%","581.03M"
"1273","AAMI","Acadian Asset Management Inc.","1.94B","54.26","-0.48%","559.30M"
"1274","FMC","FMC Corporation","1.93B","15.45","-0.19%","3.61B"
"1275","CDLR","Cadeler A/S","1.92B","21.91","1.44%","632.10M"
"1276","EVTC","EVERTEC, Inc.","1.92B","29.97","-0.50%","903.38M"
"1277","VIA","Via Transportation, Inc.","1.91B","23.64","-0.04%","407.11M"
"1278","FIHL","Fidelis Insurance Holdings Limited","1.91B","18.52","-0.43%","2.57B"
"1279","XPRO","Expro Group Holdings N.V.","1.90B","16.42","1.11%","1.66B"
"1280","SEM","Select Medical Holdings Corporation","1.90B","15.31","-0.71%","5.37B"
"1281","CMRE","Costamare Inc.","1.89B","15.70","-2.97%","2.09B"
"1282","AI","C3.ai, Inc.","1.89B","13.43","-0.74%","352.91M"
"1283","AGM","Federal Agricultural Mortgage Corporation","1.88B","171.99","1.10%","377.95M"
"1284","MD","Pediatrix Medical Group, Inc.","1.87B","22.20","-2.10%","1.92B"
"1285","PARR","Par Pacific Holdings, Inc.","1.87B","37.09","-4.01%","7.48B"
"1286","FLOC","Flowco Holdings Inc.","1.84B","20.50","3.17%","748.50M"
"1287","DFH","Dream Finders Homes, Inc.","1.84B","19.81","-2.41%","4.67B"
"1288","MNR","Mach Natural Resources LP","1.84B","10.90","-1.00%","956.31M"
"1289","OFG","OFG Bancorp","1.83B","41.71","-0.50%","624.00M"
"1290","DAC","Danaos Corporation","1.83B","100.05","-1.35%","1.03B"
"1291","FCF","First Commonwealth Financial Corporation","1.82B","17.60","-","468.73M"
"1292","ESRT","Empire State Realty Trust, Inc.","1.82B","6.51","1.72%","766.18M"
"1293","AGM.A","Federal Agricultural Mortgage Corporation","1.81B","128.50","-0.23%","377.95M"
"1294","SEMR","Semrush Holdings, Inc.","1.80B","11.90","0.13%","428.63M"
"1295","FDP","Fresh Del Monte Produce Inc.","1.78B","37.32","-2.89%","4.32B"
"1296","CDRE","Cadre Holdings, Inc.","1.78B","43.81","0.53%","619.07M"
"1297","LAC","Lithium Americas Corp.","1.78B","5.96","1.45%","-"
"1298","GRDN","Guardian Pharmacy Services, Inc.","1.78B","28.12","-4.69%","1.39B"
"1299","ROG","Rogers Corporation","1.77B","98.69","-2.19%","801.50M"
"1300","ADNT","Adient plc","1.77B","22.32","-4.66%","14.54B"
"1301","RHLD","Resolute Holdings Management, Inc.","1.77B","207.03","-8.54%","445.21M"
"1302","ABR","Arbor Realty Trust, Inc.","1.76B","8.33","1.46%","552.91M"
"1303","BHE","Benchmark Electronics, Inc.","1.76B","49.25","-0.57%","2.61B"
"1304","AMRC","Ameresco, Inc.","1.75B","33.16","5.87%","1.88B"
"1305","NSP","Insperity, Inc.","1.75B","46.37","0.11%","6.76B"
"1306","YELP","Yelp Inc.","1.75B","28.41","-2.57%","1.47B"
"1307","AMPX","Amprius Technologies, Inc.","1.74B","11.17","10.05%","58.41M"
"1308","SHO","Sunstone Hotel Investors, Inc.","1.74B","9.17","-","937.93M"
"1309","SHCO","Soho House & Co Inc.","1.74B","8.89","0.06%","1.29B"
"1310","LTC","LTC Properties, Inc.","1.74B","36.46","0.28%","226.99M"
"1311","HMN","Horace Mann Educators Corporation","1.74B","42.65","-0.55%","1.68B"
"1312","HLF","Herbalife Ltd.","1.73B","16.75","0.42%","4.96B"
"1313","GTY","Getty Realty Corp.","1.73B","29.93","-0.73%","214.19M"
"1314","LOB","Live Oak Bancshares, Inc.","1.72B","37.58","-0.77%","434.21M"
"1315","NOMD","Nomad Foods Limited","1.71B","11.68","-1.97%","3.58B"
"1316","PBI","Pitney Bowes Inc.","1.71B","10.63","-1.02%","1.93B"
"1317","LEG","Leggett & Platt, Incorporated","1.71B","12.60","-1.14%","4.17B"
"1318","DCO","Ducommun Incorporated","1.70B","113.97","0.04%","806.22M"
"1319","WMK","Weis Markets, Inc.","1.70B","68.75","-0.01%","4.89B"
"1320","BHVN","Biohaven Ltd.","1.69B","12.74","6.88%","-"
"1321","FUN","Six Flags Entertainment Corporation","1.69B","16.61","4.60%","3.14B"
"1322","DV","DoubleVerify Holdings, Inc.","1.69B","10.46","-0.95%","733.32M"
"1323","BLX","Banco Latinoamericano de Comercio Exterior, S. A.","1.68B","45.06","0.16%","308.43M"
"1324","TFIN","Triumph Financial, Inc.","1.68B","70.57","0.10%","412.29M"
"1325","DQ","Daqo New Energy Corp.","1.68B","24.99","-2.36%","639.06M"
"1326","STEL","Stellar Bancorp, Inc.","1.67B","32.70","-0.21%","416.54M"
"1327","INVX","Innovex International, Inc.","1.67B","24.18","-0.53%","955.34M"
"1328","AIN","Albany International Corp.","1.67B","58.07","-0.77%","1.15B"
"1329","DK","Delek US Holdings, Inc.","1.67B","27.75","-4.34%","10.67B"
"1330","CXM","Sprinklr, Inc.","1.66B","6.73","-3.30%","839.15M"
"1331","NMM","Navios Maritime Partners L.P.","1.65B","56.23","-1.25%","1.31B"
"1332","WLYB","John Wiley & Sons, Inc.","1.65B","32.95","-","1.67B"
"1333","MBC","MasterBrand, Inc.","1.64B","12.96","-0.23%","2.76B"
"1334","EVEX","Eve Holding, Inc.","1.63B","4.690","0.64%","-"
"1335","SOC","Sable Offshore Corp.","1.63B","11.23","-3.02%","-"
"1336","SVV","Savers Value Village, Inc.","1.62B","10.39","-3.35%","1.62B"
"1337","WLY","John Wiley & Sons, Inc.","1.61B","30.69","-1.05%","1.67B"
"1338","RAMP","LiveRamp Holdings, Inc.","1.60B","25.19","-1.68%","778.79M"
"1339","LZB","La-Z-Boy Incorporated","1.60B","38.79","-1.27%","2.11B"
"1340","LSPD","Lightspeed Commerce Inc.","1.60B","11.65","-0.77%","1.16B"
"1341","CYD","China Yuchai International Limited","1.60B","42.61","-1.17%","3.16B"
"1342","TV","Grupo Televisa, S.A.B.","1.58B","2.995","0.84%","3.25B"
"1343","NRP","Natural Resource Partners L.P.","1.58B","120.32","2.51%","218.70M"
"1344","TTI","TETRA Technologies, Inc.","1.58B","11.79","1.46%","618.76M"
"1345","ARCO","Arcos Dorados Holdings Inc.","1.58B","7.48","-1.45%","4.56B"
"1346","EFC","Ellington Financial Inc.","1.57B","13.99","1.01%","329.82M"
"1347","NEXA","Nexa Resources S.A.","1.57B","11.83","-0.92%","2.84B"
"1348","WWW","Wolverine World Wide, Inc.","1.56B","19.04","-1.60%","1.85B"
"1349","NBHC","National Bank Holdings Corporation","1.55B","41.00","0.49%","405.87M"
"1350","NTST","NETSTREIT Corp.","1.54B","18.39","0.99%","186.36M"
"1351","JKS","JinkoSolar Holding Co., Ltd.","1.54B","29.75","1.16%","9.64B"
"1352","ACVA","ACV Auctions Inc.","1.53B","8.92","-0.72%","735.48M"
"1353","JMIA","Jumia Technologies AG","1.53B","12.49","-2.27%","173.22M"
"1354","GBX","The Greenbrier Companies, Inc.","1.53B","49.42","0.49%","3.07B"
"1355","SBH","Sally Beauty Holdings, Inc.","1.53B","15.65","-1.51%","3.70B"
"1356","WKC","World Kinect Corporation","1.52B","27.41","-2.32%","37.65B"
"1357","ALEX","Alexander & Baldwin, Inc.","1.52B","20.84","0.04%","226.06M"
"1358","PAR","PAR Technology Corporation","1.52B","37.34","-2.81%","440.45M"
"1359","VRE","Veris Residential, Inc.","1.51B","14.86","-","291.35M"
"1360","UTI","Universal Technical Institute, Inc.","1.51B","27.67","-0.36%","835.62M"
"1361","GLP","Global Partners LP","1.50B","44.00","-2.91%","18.10B"
"1362","NVRI","Enviri Corporation","1.49B","18.48","-0.43%","2.24B"
"1363","ARLO","Arlo Technologies, Inc.","1.49B","14.02","0.21%","509.57M"
"1364","ORC","Orchid Island Capital, Inc.","1.49B","8.30","2.16%","80.19M"
"1365","XHR","Xenia Hotels & Resorts, Inc.","1.48B","14.74","-0.87%","1.07B"
"1366","DFIN","Donnelley Financial Solutions, Inc.","1.48B","55.77","1.07%","750.80M"
"1367","VYX","NCR Voyix Corporation","1.48B","10.69","-1.25%","2.65B"
"1368","BTX","BlackRock Innovation and Growth Term Trust","1.48B","6.93","-0.07%","-"
"1369","FLNG","FLEX LNG Ltd.","1.47B","27.23","0.41%","351.03M"
"1370","UTZ","Utz Brands, Inc.","1.47B","10.29","-1.15%","1.44B"
"1371","MSDL","Morgan Stanley Direct Lending Fund","1.47B","16.65","-1.25%","-"
"1372","BH.A","Biglari Holdings Inc.","1.46B","2,360.00","0.72%","386.51M"
"1373","SPB","Spectrum Brands Holdings, Inc.","1.46B","62.27","-1.89%","2.81B"
"1374","TWO","Two Harbors Investment Corp.","1.45B","13.96","4.57%","532.21M"
"1375","TNC","Tennant Company","1.45B","80.18","0.56%","1.24B"
"1376","WTTR","Select Water Solutions, Inc.","1.45B","11.96","0.50%","1.41B"
"1377","DAO","Youdao, Inc.","1.44B","12.01","-3.69%","798.42M"
"1378","CTOS","Custom Truck One Source, Inc.","1.44B","6.34","-1.02%","1.94B"
"1379","BH","Biglari Holdings Inc.","1.43B","457.20","-0.38%","386.51M"
"1380","AAT","American Assets Trust, Inc.","1.43B","18.49","-1.07%","435.17M"
"1381","IIPR","Innovative Industrial Properties, Inc.","1.43B","50.87","0.12%","276.04M"
"1382","BST","BlackRock Science and Technology Trust","1.43B","41.05","0.07%","-"
"1383","LADR","Ladder Capital Corp","1.42B","11.15","0.18%","233.49M"
"1384","BY","Byline Bancorp, Inc.","1.41B","30.88","-0.23%","400.66M"
"1385","ENR","Energizer Holdings, Inc.","1.41B","20.62","-2.92%","2.95B"
"1386","UMH","UMH Properties, Inc.","1.41B","16.52","0.61%","256.27M"
"1387","ARI","Apollo Commercial Real Estate Finance, Inc.","1.41B","10.12","0.30%","269.30M"
